bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,month_sold,house_age,years_since_reno,recently_renovated,has_basement,sqft_vs_neighbors,dist_to_seattle,top_grade,grade_x_sqft,basement_ratio,zip_median_price
2,1.5,1760,12000,1.0,0,0,4,7,1760,0,47.6288,-122.109,2200,12088,10,51,51,0,0,-440,0.22424176684998023,0,12320,0.0,615000.0
4,2.5,2430,5556,2.0,0,0,4,8,2430,0,47.3762,-122.126,2430,5556,9,12,12,0,0,0,0.3088320093513601,0,19440,0.0,291500.0
3,2.25,2630,12899,2.0,0,0,4,9,2630,0,47.5479,-122.233,3140,15320,4,49,49,0,0,-510,0.11497695421256773,0,23670,0.0,993500.0
4,2.5,2390,4639,2.0,0,0,3,8,2390,0,47.3527,-121.999,2390,4521,1,9,9,0,0,0,0.41859032478068864,0,19120,0.0,342000.0
2,1.75,1500,4158,1.0,0,0,4,7,1220,280,47.7006,-122.35,1270,4081,1,68,68,0,1,230,0.09608210031009914,0,10500,0.18666666666666668,550000.0
4,2.5,2510,12000,1.0,0,0,3,8,1520,990,47.3086,-122.384,2210,8320,8,38,38,0,1,300,0.3020916582760967,0,20080,0.3944223107569721,268450.0
4,2.5,2420,10285,1.0,0,4,3,8,1700,720,47.4871,-122.36,2540,9900,6,57,57,0,1,-120,0.1223242412606793,0,19360,0.2975206611570248,305000.0
4,1.5,2170,9948,2.0,0,0,3,7,2170,0,47.4263,-122.331,1500,9750,10,63,63,0,0,670,0.17990336294800396,0,15190,0.0,278000.0
4,1.75,1960,6138,1.0,0,0,4,7,1260,700,47.6968,-122.299,2000,7057,4,55,55,0,1,-40,0.09645708890485824,0,13720,0.35714285714285715,567000.0
4,2.25,2280,8550,1.0,0,0,3,8,1660,620,47.701,-122.231,2590,9500,12,38,38,0,1,-310,0.13859383103154468,0,18240,0.2719298245614035,445950.0
4,1.5,1580,10230,1.0,0,0,3,6,790,790,47.5002,-122.246,1130,6955,9,70,7,1,1,450,0.13656211041134603,0,9480,0.5,278277.0
4,2.5,1850,5674,2.0,0,0,3,7,1850,0,47.3536,-122.142,1750,6875,10,22,22,0,0,100,0.3161404276583445,0,12950,0.0,291500.0
2,1.0,770,11084,1.0,0,0,4,6,770,0,47.7482,-122.321,1010,11084,2,68,68,0,0,-240,0.14243317731483357,0,4620,0.0,375000.0
4,3.0,2120,5520,1.5,0,0,3,8,1420,700,47.7085,-122.286,2020,8700,8,30,30,0,1,100,0.11220739726060627,0,16960,0.330188679245283,425000.0
4,2.75,3060,35380,1.0,0,0,3,9,1810,1250,47.6198,-122.038,1980,10425,9,33,33,0,1,1080,0.29441428294157207,0,27540,0.4084967320261438,642000.0
3,2.25,2680,41250,2.0,0,0,3,7,2680,0,47.4817,-121.749,1940,47044,8,31,31,0,0,740,0.5962431215536186,0,18760,0.0,399500.0
4,1.75,2220,6350,1.0,0,0,3,7,1110,1110,47.7136,-122.29,1950,8100,7,56,56,0,1,270,0.1153567076506558,0,15540,0.5,425000.0
2,1.0,1150,11250,1.0,0,0,3,6,1150,0,47.486,-122.264,1100,11400,3,95,95,0,0,50,0.13815082337793408,0,6900,0.0,278277.0
2,1.0,980,3663,1.0,0,0,5,7,980,0,47.6645,-122.288,1620,3706,4,106,106,0,0,-640,0.07310061559247984,0,6860,0.0,675000.0
3,1.5,1690,10500,1.0,0,0,4,7,1690,0,47.7018,-122.165,1570,10500,1,48,48,0,0,120,0.19251433712842378,0,11830,0.0,678000.0
3,1.75,1320,6030,1.0,0,0,4,7,1320,0,47.6993,-122.13,1840,6565,7,46,46,0,0,-520,0.22251296591434971,0,9240,0.0,615000.0
2,1.0,910,22000,1.0,0,0,3,6,910,0,47.2777,-122.252,1326,9891,5,59,59,0,0,-416,0.3381246219960905,0,5460,0.0,260000.0
2,1.5,820,1270,2.0,0,0,3,7,820,0,47.5925,-122.295,1130,1201,3,6,6,0,0,-310,0.03954870415070067,0,5740,0.0,450000.0
3,1.0,1300,7420,1.0,0,0,4,6,1300,0,47.2899,-122.219,1250,7420,2,55,55,0,0,50,0.3359126374520607,0,7800,0.0,235000.0
4,2.5,1950,3000,2.0,0,0,3,7,1550,400,47.565,-122.281,1540,4300,11,17,17,0,1,410,0.06564030773845723,0,13650,0.20512820512820512,367500.0
5,3.5,3672,9742,2.0,0,0,3,9,3006,666,47.3255,-122.192,2140,9118,9,9,9,0,1,1532,0.31372041693202374,0,33048,0.18137254901960784,309780.0
3,2.5,2740,22499,2.0,0,0,3,9,2740,0,47.4597,-122.153,2710,22499,3,21,21,0,0,30,0.23138509027160278,0,24660,0.0,335000.0
2,1.0,890,6000,1.0,0,0,3,6,890,0,47.5437,-122.281,1090,5900,5,74,74,0,0,-200,0.08073078718803059,0,5340,0.0,367500.0
3,2.0,1090,8400,1.0,0,0,4,6,1090,0,47.4942,-122.322,1100,10850,1,54,54,0,0,-10,0.1124544796795588,0,6540,0.0,235000.0
2,1.0,1170,10621,1.0,0,0,3,7,1170,0,47.497,-121.78,1340,9832,6,52,52,0,0,-170,0.562795744475734,0,8190,0.0,399500.0
4,3.0,2600,29539,1.0,0,0,3,8,2600,0,47.746,-122.231,1810,11600,1,21,21,0,0,790,0.17252608498427355,0,20800,0.0,445000.0
4,1.75,2000,6032,1.0,0,2,3,7,1300,700,47.5132,-122.389,1930,6032,6,56,56,0,1,70,0.10902573090789405,0,14000,0.35,305000.0
4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,47.6424,-122.348,2310,4725,6,102,102,0,1,1210,0.03953795644694007,0,28160,0.375,736000.0
2,1.0,1410,7000,1.0,0,0,3,7,1410,0,47.4908,-122.223,1540,6000,1,47,47,0,0,-130,0.15880796579516973,0,9870,0.0,294950.0
2,1.0,1410,7000,1.0,0,0,3,7,1410,0,47.4908,-122.223,1540,6000,4,47,47,0,0,-130,0.15880796579516973,0,9870,0.0,294950.0
3,1.5,1950,7620,1.0,0,0,4,7,1010,940,47.4594,-122.346,1850,7620,9,59,59,0,1,100,0.14745660378565578,0,13650,0.48205128205128206,390000.0
2,1.0,980,2130,1.0,0,0,4,6,860,120,47.6769,-122.366,980,2800,5,97,97,0,1,0,0.07840727007108776,0,5880,0.12244897959183673,544000.0
3,2.75,3390,7000,1.0,0,3,4,8,1740,1650,47.5701,-122.408,1770,6500,7,36,36,0,1,1620,0.08404772453791352,0,27120,0.48672566371681414,562750.0
4,2.5,2270,9247,1.0,0,0,5,8,1500,770,47.5602,-122.176,2270,9163,6,43,43,0,1,0,0.16273662771483988,0,18160,0.3392070484581498,760184.5
3,1.0,1510,8800,1.0,0,0,4,7,1010,500,47.32899999999999,-122.33,1290,8470,2,52,52,0,1,220,0.27720795443133345,0,10570,0.33112582781456956,267475.0
2,1.5,960,7200,1.0,0,0,3,7,960,0,47.648999999999994,-122.403,1550,6000,9,105,28,0,0,-590,0.08281696686066582,0,6720,0.0,689800.0
4,2.25,1900,9600,1.0,0,0,4,7,1900,0,47.4208,-122.2,2040,9600,12,48,48,0,0,-140,0.2276479079631503,0,13300,0.0,288000.0
3,2.5,2580,13096,2.0,0,0,3,9,2580,0,47.6616,-122.144,2580,7988,5,29,29,0,0,0,0.1960886789184849,0,23220,0.0,615000.0
4,2.5,2340,11784,2.0,0,0,3,9,2340,0,47.38399999999999,-122.149,2250,10760,6,18,18,0,0,90,0.2879209092789235,0,21060,0.0,291500.0
3,2.25,1580,11680,1.0,0,0,4,7,1580,0,47.5872,-122.17,2270,10948,8,57,57,0,0,-690,0.163209711720836,0,11060,0.0,765475.0
4,1.0,1230,8636,1.5,0,0,4,6,1230,0,47.3231,-122.219,1168,8316,10,61,61,0,0,62,0.30485606439761576,0,7380,0.0,235000.0
3,2.5,1590,7819,2.0,0,0,3,7,1590,0,47.4367,-122.199,1790,7733,8,23,23,0,0,-200,0.2155130158482301,0,11130,0.0,294950.0
4,3.25,7000,28206,1.0,1,4,4,12,3500,3500,47.5928,-122.086,4913,14663,8,24,24,0,1,2087,0.2464645410601682,1,84000,0.5,739999.0
4,2.25,1770,7000,1.0,0,0,5,7,1770,0,47.7193,-122.218,1780,6500,8,43,43,0,0,-10,0.16065621681092065,0,12390,0.0,445950.0
4,2.5,1850,8310,1.0,0,0,3,7,1200,650,47.7717,-122.29,1840,10080,4,53,53,0,1,10,0.17077078204423532,0,12950,0.35135135135135137,375000.0
3,1.75,1430,7210,1.0,0,0,3,7,1430,0,47.4189,-122.168,1220,7777,3,40,40,0,0,210,0.24901827242191904,0,10010,0.0,288000.0
4,2.75,2190,9209,2.0,0,0,4,8,2190,0,47.3341,-122.188,2430,6687,2,19,19,0,0,-240,0.30790131535931997,0,17520,0.0,309780.0
4,2.5,2310,6650,2.0,0,2,3,8,2310,0,47.4513,-122.267,1800,9819,5,3,3,0,0,510,0.16802386735222904,0,18480,0.0,390000.0
3,1.75,2000,10182,1.0,0,0,5,7,1400,600,47.6616,-122.175,2050,10182,6,52,52,0,1,-50,0.16658202183909224,0,14000,0.3,678000.0
4,2.75,3620,35429,2.0,0,0,3,10,3620,0,47.4238,-122.098,3310,54193,4,9,9,0,0,310,0.29677023098686883,1,36200,0.0,335000.0
2,1.0,1210,7040,1.0,0,0,3,7,1210,0,47.745,-122.297,1210,7205,10,63,63,0,0,0,0.14316930536954825,0,8470,0.0,375000.0
3,2.5,2330,15536,1.0,0,2,3,10,2330,0,47.655,-122.087,3320,17461,9,19,19,0,0,-990,0.24991088411671247,1,23300,0.0,642000.0
3,2.5,2840,6854,2.0,0,0,3,9,2840,0,47.6006,-121.978,2840,7398,3,13,13,0,0,0,0.3541442785080705,0,25560,0.0,739999.0
6,2.75,2410,10763,1.0,0,0,5,7,1310,1100,47.4429,-122.282,1310,10746,11,58,58,0,1,1100,0.17081247027076185,0,16870,0.45643153526970953,264000.0
4,1.75,1820,22043,2.5,0,0,4,7,1820,0,47.7606,-122.28,1880,19961,1,97,97,0,0,-60,0.16295327551171884,0,12740,0.0,375000.0
4,2.0,1470,7412,1.0,0,0,3,7,1470,0,47.3702,-122.318,1390,7825,10,48,48,0,0,80,0.23642083241542391,0,10290,0.0,265000.0
3,1.75,1100,10005,1.0,0,0,5,7,1100,0,47.5374,-122.173,1340,9709,4,51,51,0,0,-240,0.17333854158841558,0,7700,0.0,380000.0
4,2.5,2050,8094,1.0,0,0,3,8,1050,1000,47.6614,-122.138,1990,9020,5,39,39,0,1,60,0.20179655596663862,0,16400,0.4878048780487805,615000.0
2,1.5,1240,1892,2.0,0,0,3,7,1240,0,47.5915,-122.295,1220,1740,2,13,13,0,0,20,0.03990613987846457,0,8680,0.0,450000.0
3,2.5,2210,70567,2.0,0,3,3,9,2210,0,47.6087,-121.895,2000,73616,8,20,20,0,0,210,0.437107149335264,0,19890,0.0,415000.0
2,1.75,1340,1050,3.0,0,0,3,8,1340,0,47.7053,-122.343,1340,1090,2,6,6,0,0,0,0.09969764290092388,0,10720,0.0,375000.0
4,2.75,2580,8100,2.0,0,1,4,8,1780,800,47.5387,-122.215,2840,10006,11,51,51,0,1,-260,0.13516160697475757,0,20640,0.31007751937984496,993500.0
3,2.5,2390,6441,2.0,0,0,3,7,2390,0,47.3659,-122.029,2180,7346,7,13,13,0,0,210,0.3867993019642089,0,16730,0.0,342000.0
4,2.5,2250,6840,2.0,0,0,3,9,2250,0,47.4398,-122.151,2480,7386,11,28,28,0,0,-230,0.24593936244530126,0,20250,0.0,335000.0
3,1.5,2000,15265,1.0,0,0,3,8,1540,460,47.387,-122.281,1920,15265,1,48,48,0,1,80,0.22507743112093537,0,16000,0.23,249000.0
4,1.75,1870,6000,1.0,0,0,5,8,1670,200,47.6435,-122.399,1710,6000,4,66,66,0,1,160,0.07659569178485609,0,14960,0.10695187165775401,689800.0
3,2.5,2370,10968,2.0,0,0,4,9,2370,0,47.6679,-122.172,2380,8144,4,30,30,0,0,-10,0.1715776792009969,0,21330,0.0,678000.0
4,2.25,2640,8800,1.0,0,0,3,8,1620,1020,47.7552,-122.148,2500,11700,4,35,35,0,1,140,0.2368413181858279,0,21120,0.38636363636363635,515000.0
3,1.5,1240,9975,1.0,0,0,3,6,1240,0,47.5667,-121.905,1390,10735,4,38,38,0,0,-150,0.4289226736837268,0,7440,0.0,462500.0
2,1.0,800,1200,2.0,0,0,3,7,800,0,47.6969,-122.347,806,1200,8,16,16,0,0,-6,0.09191572226773609,0,5600,0.0,550000.0
4,2.5,2050,12500,1.0,0,0,3,7,1300,750,47.42,-122.319,1790,7900,9,50,50,0,1,260,0.18666025286600157,0,14350,0.36585365853658536,265000.0
3,2.25,1650,10000,2.0,0,0,3,7,1650,0,47.3862,-122.315,1420,10000,9,27,27,0,0,230,0.22066356745054103,0,11550,0.0,265000.0
5,3.75,4320,39094,2.0,1,4,3,8,4320,0,47.7519,-122.276,1920,7750,12,77,77,0,0,2400,0.15612719173801687,0,34560,0.0,375000.0
2,2.25,2130,5920,1.0,0,0,3,8,1830,300,47.6792,-122.275,2130,7192,8,65,65,0,1,0,0.09267906991332542,0,17040,0.14084507042253522,567000.0
3,2.5,2840,48716,1.0,0,3,3,9,1870,970,47.6832,-121.915,2710,43676,6,21,21,0,1,130,0.42414786336841537,0,25560,0.3415492957746479,415000.0
4,1.75,3080,32997,1.5,0,0,4,7,3080,0,47.498000000000005,-122.321,1980,5711,4,65,33,0,0,1100,0.10876787209465498,0,21560,0.0,235000.0
2,1.0,1560,5000,1.5,0,1,4,7,1560,0,47.7006,-122.386,2620,5400,9,73,73,0,0,-1060,0.10870404776272093,0,10920,0.0,544000.0
4,2.75,3220,15467,2.0,0,0,3,11,3220,0,47.7128,-122.083,3670,16641,8,21,21,0,0,-450,0.2709508627039215,1,35420,0.0,652475.0
4,2.5,1450,3600,1.5,0,0,3,7,1250,200,47.5985,-122.298,1680,3600,7,113,113,0,1,-230,0.034958546880550764,0,10150,0.13793103448275862,450000.0
2,1.0,960,21850,1.0,0,0,3,6,960,0,47.4122,-122.267,1020,21850,7,68,68,0,0,-60,0.20463140032751853,0,5760,0.0,249000.0
4,2.5,2670,8279,2.0,0,0,3,7,2670,0,47.4292,-122.328,2290,7504,4,16,16,0,0,380,0.1770474795076163,0,18690,0.0,278000.0
7,3.75,2310,5000,2.0,0,0,3,8,2310,0,47.6781,-122.376,1360,1552,8,31,31,0,0,950,0.08424262579003934,0,18480,0.0,544000.0
4,3.25,3520,19354,1.0,0,2,4,9,2010,1510,47.5572,-122.147,2630,19354,12,37,37,0,1,890,0.19147587315376516,0,31680,0.4289772727272727,760184.5
2,1.75,1090,3272,1.0,0,0,5,8,1090,0,47.3794,-122.32,1160,5475,1,45,45,0,0,-70,0.2271225440153444,0,8720,0.0,265000.0
3,1.75,2000,5680,1.0,0,0,4,7,1080,920,47.6805,-122.366,1230,4535,2,112,112,0,1,770,0.08166823127753117,0,14000,0.46,544000.0
4,1.5,1840,9009,2.0,0,0,3,7,1840,0,47.406000000000006,-122.318,1390,8025,1,50,50,0,0,450,0.20069591425835773,0,12880,0.0,265000.0
4,2.5,3160,13194,2.0,0,0,5,10,3160,0,47.5472,-122.233,3490,13194,6,50,50,0,0,-330,0.11533347302495979,1,31600,0.0,993500.0
3,1.75,1520,6559,1.0,0,0,4,7,1170,350,47.35,-122.037,1520,6095,5,23,23,0,1,0,0.39079719804521945,0,10640,0.23026315789473684,342000.0
3,1.75,2110,56192,1.0,0,0,3,7,1480,630,47.7701,-122.138,2570,46609,1,37,37,0,1,-460,0.2540433427586643,0,14770,0.2985781990521327,515000.0
4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,47.5718,-122.406,3080,8525,9,57,57,0,1,330,0.08151423188622454,0,27280,0.49853372434017595,562750.0
4,2.5,2630,6247,2.0,0,0,3,8,2630,0,47.5662,-122.0,2130,4668,9,23,23,0,0,500,0.3345002391628411,0,21040,0.0,575000.0
3,1.75,1350,2325,3.0,0,0,3,7,1350,0,47.6965,-122.35,1520,1652,4,16,16,0,0,-170,0.09205704753032086,0,9450,0.0,550000.0
4,2.5,2860,9159,1.0,0,0,4,8,1530,1330,47.6923,-122.2,2070,8680,11,26,26,0,1,790,0.157682021803371,0,22880,0.46503496503496505,678000.0
3,1.75,2310,78844,1.0,0,0,3,8,1760,550,47.5406,-122.066,2830,6230,5,38,38,0,1,-520,0.27406672545202837,0,18480,0.23809523809523808,570500.0
3,2.0,2590,108900,2.0,0,0,3,8,1980,610,47.4088,-122.055,3170,108900,5,27,27,0,1,-580,0.3402222361927498,0,20720,0.23552123552123552,342000.0
4,3.5,3500,4000,2.0,0,0,3,10,2560,940,47.628,-122.299,1910,4000,11,15,15,0,1,1590,0.03963395009331413,1,35000,0.26857142857142857,915000.0
2,1.0,800,7260,1.0,0,0,3,7,800,0,47.5359,-122.367,1010,7440,7,62,62,0,0,-210,0.07848630453780432,0,5600,0.0,395750.0
3,1.75,1580,6127,1.5,0,0,5,7,1580,0,47.7192,-122.32,1500,6128,8,68,68,0,0,80,0.11364598541083618,0,11060,0.0,425000.0
3,1.5,1560,6774,1.0,0,0,4,6,1060,500,47.7024,-122.35,1320,3844,9,88,88,0,1,240,0.09785116248670299,0,9360,0.32051282051282054,375000.0
3,1.0,1750,7800,1.0,0,0,4,7,1150,600,47.4596,-122.343,1750,7560,6,59,59,0,1,0,0.14700465979008953,0,12250,0.34285714285714286,390000.0
2,1.0,600,6120,1.0,0,0,3,5,600,0,47.5,-122.317,1090,6120,5,72,26,0,0,-490,0.1072681220120888,0,3000,0.0,235000.0
4,3.0,1630,7626,1.0,0,0,5,7,1110,520,47.7168,-122.308,1630,8082,6,25,25,0,1,0,0.11319527375292258,0,11410,0.31901840490797545,425000.0
4,1.5,1260,7248,1.5,0,0,5,7,1260,0,47.433,-122.292,1300,7732,9,60,60,0,0,-40,0.1777814669756105,0,8820,0.0,264000.0
3,2.25,2140,9775,1.0,0,0,4,7,1470,670,47.306,-122.379,2050,8625,10,37,37,0,1,90,0.303841488279667,0,14980,0.3130841121495327,268450.0
4,2.75,2790,6600,2.0,0,0,3,9,2790,0,47.4362,-122.109,2900,6752,10,15,15,0,0,-110,0.2804881637431455,0,25110,0.0,335000.0
3,1.75,2530,35150,1.0,0,0,4,7,1800,730,47.3913,-122.121,2460,36386,7,38,38,0,1,70,0.30123947284511177,0,17710,0.2885375494071146,291500.0
3,2.25,1330,7200,1.0,0,0,3,7,900,430,47.5102,-122.364,1380,9570,10,41,41,0,1,-50,0.10116130683221312,0,9310,0.3233082706766917,305000.0
3,2.0,2700,6120,1.0,0,0,4,8,1350,1350,47.6731,-122.327,1700,4590,5,53,53,0,1,1000,0.06709411300553549,0,21600,0.5,567000.0
4,1.0,1740,37238,1.5,0,0,4,7,1740,0,47.5651,-121.902,1810,18352,10,83,83,0,0,-70,0.43205927834036445,0,12180,0.0,462500.0
4,2.0,2070,7980,1.5,0,0,4,7,2070,0,47.5092,-122.386,1600,7980,2,75,75,0,0,470,0.11096941019938836,0,14490,0.0,305000.0
4,2.25,2670,9040,1.0,0,0,3,8,2170,500,47.4666,-122.326,1880,2648,11,60,60,0,1,790,0.1397332100826445,0,21360,0.18726591760299627,278000.0
5,3.0,2200,103237,1.0,0,0,3,7,1160,1040,47.7726,-122.111,2300,103237,1,44,44,0,1,-100,0.2767203823356628,0,15400,0.4727272727272727,515000.0
2,1.0,810,8382,1.0,0,0,4,5,810,0,47.5033,-122.358,1040,8382,9,73,73,0,0,-230,0.10610947177325879,0,4050,0.0,305000.0
4,4.75,3970,9778,2.0,0,2,4,11,3390,580,47.6312,-122.366,3970,8460,7,87,87,0,1,0,0.04212137224735339,1,43670,0.14609571788413098,744975.0
3,2.5,2370,7500,1.0,0,3,3,8,1620,750,47.4091,-122.331,1960,8062,4,36,36,0,1,410,0.19710306948396206,0,18960,0.31645569620253167,265000.0
3,1.0,1460,11880,1.0,0,0,2,7,1460,0,47.3762,-122.219,1310,9315,4,54,54,0,0,150,0.2563037455832483,0,10220,0.0,282255.0
3,2.5,1770,2875,2.0,0,0,3,8,1770,0,47.5631,-122.397,1770,3833,5,25,25,0,0,0,0.07790776598004426,0,14160,0.0,562750.0
3,1.0,1120,32250,1.0,0,0,4,6,1120,0,47.447,-122.482,1010,335289,3,81,81,0,0,110,0.21866561229420647,0,6720,0.0,465000.0
3,2.5,1520,2550,2.0,0,0,3,7,1520,0,47.5245,-122.33,1460,2550,9,10,10,0,0,60,0.08172698452775343,0,10640,0.0,342500.0
5,2.5,3020,21441,1.0,0,0,4,8,1510,1510,47.3392,-122.131,1610,16445,6,37,37,0,1,1410,0.33426069167642236,0,24160,0.5,291500.0
5,3.25,5600,107157,2.0,0,0,3,10,3440,2160,47.7341,-122.102,3470,75794,4,27,27,0,1,2130,0.2632573265836983,1,56000,0.38571428571428573,515000.0
4,1.5,1320,14250,1.0,0,0,4,7,1320,0,47.7016,-122.199,1720,14250,6,61,61,0,0,-400,0.16375826696689028,0,9240,0.0,678000.0
4,1.0,1870,4992,1.5,0,0,4,7,1670,200,47.6437,-122.396,2160,5239,10,75,75,0,1,-290,0.07409089012827824,0,13090,0.10695187165775401,689800.0
3,3.75,2460,7630,1.0,0,0,5,8,1940,520,47.7147,-122.373,2000,7326,8,39,39,0,1,460,0.11595283523916305,0,19680,0.21138211382113822,554000.0
3,1.5,960,7400,1.0,0,0,3,7,960,0,47.3798,-122.306,1640,8060,4,53,53,0,0,-680,0.22789947345265882,0,6720,0.0,265000.0
3,2.5,3440,103672,2.0,0,0,3,9,3440,0,47.3895,-121.986,2710,112820,9,25,25,0,0,730,0.40834311552908087,0,30960,0.0,342000.0
3,2.75,3010,12432,1.0,0,0,4,8,1890,1120,47.6392,-122.108,2500,12432,7,45,45,0,1,510,0.22651668812693884,0,24080,0.37209302325581395,615000.0
3,3.75,6030,39317,2.0,0,0,3,11,4440,1590,47.6055,-122.21,4040,12333,8,24,24,0,1,1990,0.12210200653552253,1,66330,0.263681592039801,1150000.0
3,2.25,1990,6350,2.0,0,0,3,7,1990,0,47.3822,-122.316,1220,6250,6,48,48,0,0,770,0.2245778484178738,0,13930,0.0,265000.0
3,2.25,1990,6350,2.0,0,0,3,7,1990,0,47.3822,-122.316,1220,6250,11,48,48,0,0,770,0.2245778484178738,0,13930,0.0,265000.0
4,1.0,1710,6050,1.5,0,0,3,7,1410,300,47.5569,-122.288,1560,4950,5,102,102,0,1,150,0.06614605052457972,0,11970,0.17543859649122806,367500.0
4,2.25,1890,4300,1.5,0,0,3,7,1350,540,47.6649,-122.337,1830,3800,4,97,97,0,1,60,0.05890415944566451,0,13230,0.2857142857142857,550000.0
3,2.5,1990,9995,2.0,0,0,3,7,1990,0,47.383,-122.305,1680,7511,12,19,19,0,0,310,0.22483916473781607,0,13930,0.0,265000.0
4,1.75,1600,7400,1.0,0,0,3,7,1210,390,47.7111,-122.309,1640,7500,4,42,42,0,1,-40,0.10741331388612918,0,11200,0.24375,425000.0
6,2.5,3820,53173,1.0,0,0,4,9,2040,1780,47.5209,-122.052,2510,15314,6,41,41,0,1,1310,0.2928004439887262,0,34380,0.46596858638743455,570500.0
4,2.5,2210,8465,1.0,0,0,3,8,1490,720,47.2647,-122.221,2210,7917,6,25,25,0,1,0,0.35911761304620093,0,17680,0.3257918552036199,309780.0
3,1.75,2020,11095,1.0,0,0,4,7,1480,540,47.7351,-122.183,2030,10710,4,40,40,0,1,-10,0.19709393699451394,0,14140,0.26732673267326734,445950.0
3,2.0,1770,7251,1.0,0,0,4,8,1770,0,47.4087,-122.17,2560,7210,7,25,25,0,0,-790,0.25550471619912946,0,14160,0.0,288000.0
4,2.5,2050,4502,2.0,0,0,3,7,2050,0,47.5002,-122.15,2480,4504,10,10,10,0,0,-430,0.21070455619183268,0,14350,0.0,435000.0
4,2.75,3130,139392,2.0,0,0,4,9,3130,0,47.3535,-122.19,2720,104544,6,34,34,0,0,410,0.2899132628908205,0,28170,0.0,282255.0
4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,47.5655,-122.315,1710,5400,3,86,86,0,1,1810,0.044146347527287695,0,28160,0.35511363636363635,342500.0
4,1.75,1810,9750,2.0,0,0,4,7,1810,0,47.7681,-122.311,1570,10000,8,38,38,0,0,240,0.1632691642656328,0,12670,0.0,375000.0
3,2.25,2150,9900,1.0,0,0,3,8,1450,700,47.6647,-122.149,2170,9500,10,38,38,0,1,-20,0.1922182613593173,0,17200,0.32558139534883723,615000.0
4,2.5,2495,5751,2.0,0,0,3,7,2495,0,47.7243,-121.957,2490,6300,12,13,13,0,0,5,0.39325261601164474,0,17465,0.0,401250.0
3,2.0,1290,6150,1.0,0,1,5,6,1290,0,47.5181,-122.257,1960,6150,10,65,65,0,0,-670,0.11576536615067369,0,7740,0.0,367500.0
5,2.5,3004,5700,2.0,0,0,3,9,3004,0,47.3801,-122.185,2665,5700,10,9,9,0,0,339,0.26973991176687134,0,27036,0.0,282255.0
4,2.25,2070,7200,1.0,0,0,5,8,1390,680,47.697,-122.169,2110,8400,8,38,38,0,1,-40,0.18667150291354137,0,16560,0.3285024154589372,678000.0
5,3.25,4050,35600,2.0,0,0,3,12,4050,0,47.5465,-122.122,4770,33880,12,25,25,0,0,-720,0.2184172612226394,1,48600,0.0,760184.5
2,1.0,960,6250,1.0,0,0,4,6,740,220,47.5378,-122.375,1090,6000,4,75,75,0,1,-130,0.08074013871675483,0,5760,0.22916666666666666,395750.0
3,2.25,1900,9990,1.0,0,0,3,7,1300,600,47.3478,-122.298,1900,9990,3,54,54,0,1,0,0.2606403077039324,0,13300,0.3157894736842105,267475.0
3,1.5,1450,7316,1.0,0,0,3,7,1450,0,47.7725,-122.349,1440,7316,3,54,54,0,0,10,0.16715651348362146,0,10150,0.0,375000.0
4,3.5,2720,3000,2.0,0,0,3,9,2250,470,47.5371,-122.388,1600,4600,8,1,1,0,1,1120,0.08887980648044168,0,24480,0.17279411764705882,489950.0
5,5.25,4830,18707,2.0,0,1,5,9,3930,900,47.5858,-122.247,2880,10520,7,63,17,0,1,1950,0.08751097074081392,0,43470,0.18633540372670807,993500.0
4,2.75,1920,7102,1.0,0,0,3,7,1130,790,47.538999999999994,-122.356,1830,6440,4,23,23,0,1,90,0.07132355852031501,0,13440,0.4114583333333333,314250.0
5,1.5,2540,6660,2.0,0,3,4,8,2340,200,47.5144,-122.393,2460,9000,6,61,61,0,1,80,0.11016374176651914,0,20320,0.07874015748031496,489950.0
3,1.5,1600,8040,1.0,0,0,4,7,1050,550,47.7471,-122.337,1810,7819,4,50,50,0,1,-210,0.14098517652576328,0,11200,0.34375,375000.0
4,2.5,2210,5929,2.0,0,0,3,8,2210,0,47.35,-122.139,2200,5901,3,11,11,0,0,10,0.3208209001919924,0,17680,0.0,291500.0
3,2.5,2510,47044,1.0,0,0,4,7,1910,600,47.7531,-122.14,2510,42803,9,40,40,0,1,0,0.24183056051706797,0,17570,0.23904382470119523,515000.0
5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,47.5672,-122.39,1780,5750,2,64,64,0,1,500,0.06980981306378448,0,18240,0.5,562750.0
4,3.25,4400,186846,2.0,0,0,4,9,4400,0,47.1593,-121.957,2280,186846,6,22,22,0,0,2120,0.583454899713767,0,39600,0.0,279500.0
4,3.25,3160,8876,2.0,0,0,3,9,2460,700,47.5153,-122.178,2900,10000,3,18,18,0,1,260,0.17891232489685974,0,28440,0.22151898734177214,380000.0
3,2.0,1380,3500,2.0,0,0,3,7,1380,0,47.5558,-122.27,1620,3900,9,44,44,0,0,-240,0.07997855962694285,0,9660,0.0,367500.0
5,2.75,3320,10500,1.0,0,0,4,7,2020,1300,47.692,-122.166,1840,10425,7,52,52,0,1,1480,0.18695146428953124,0,23240,0.39156626506024095,678000.0
